,id_cryptopunk,bids,for_sale,attribute,amount,amount_dols,date,tipo,tr_type
1074,3478,0,1,Big Shades,198.0,700498.0,2021-09-15,Male,Offered
1075,3479,0,1,Classic Shades,320.0,1040000.0,2021-08-27,Female,Offered
1076,3479,0,1,Pink With Hat,320.0,1040000.0,2021-08-27,Female,Offered
1077,3490,0,1,Hot Lipstick,275.0,877915.0,2021-08-29,Female,Offered
1078,3490,0,1,Wild White Hair,275.0,877915.0,2021-08-29,Female,Offered
1079,3490,0,1,Blue Eye Shadow,275.0,877915.0,2021-08-29,Female,Offered
1080,3490,0,1,Earring,275.0,877915.0,2021-08-29,Female,Offered
1081,3491,1,1,Cigarette,199.69,749686.0,2021-12-30,Male,Offered
1082,3491,1,1,Earring,199.69,749686.0,2021-12-30,Male,Offered
1083,3491,1,1,Crazy Hair,199.69,749686.0,2021-12-30,Male,Offered
1084,3491,1,1,Mole,199.69,749686.0,2021-12-30,Male,Offered
1085,3491,1,1,Mustache,199.69,749686.0,2021-12-30,Male,Offered
1086,3494,0,1,Blonde Bob,200.0,639250.0,2021-08-25,Female,Offered
1087,3494,0,1,Clown Eyes Blue,200.0,639250.0,2021-08-25,Female,Offered
1088,3494,0,1,Earring,200.0,639250.0,2021-08-25,Female,Offered
1089,3503,0,1,Earring,0.0,0.0,2021-11-11,Female,Offered
1090,3503,0,1,Pilot Helmet,0.0,0.0,2021-11-11,Female,Offered
1091,3503,0,1,Pipe,0.0,0.0,2021-11-11,Female,Offered
1092,3507,0,1,Handlebars,230.0,775415.0,2021-10-02,Male,Offered
1093,3507,0,1,3D Glasses,230.0,775415.0,2021-10-02,Male,Offered
1094,3507,0,1,Do-rag,230.0,775415.0,2021-10-02,Male,Offered
1095,3509,0,1,Mohawk,120.0,508519.0,2021-12-04,Male,Offered
1096,3509,0,1,Classic Shades,120.0,508519.0,2021-12-04,Male,Offered
1097,3509,0,1,Shadow Beard,120.0,508519.0,2021-12-04,Male,Offered
1098,3512,0,1,Mohawk Dark,110.0,464076.0,2021-10-26,Female,Offered
1099,3512,0,1,Cigarette,110.0,464076.0,2021-10-26,Female,Offered
1100,3514,0,1,Police Cap,154.0,489067.0,2021-08-29,Male,Offered
1101,3514,0,1,Goat,154.0,489067.0,2021-08-29,Male,Offered
1102,3529,0,1,Clown Hair Green,89.99,335879.0,2021-12-14,Female,Offered
1103,3529,0,1,Earring,89.99,335879.0,2021-12-14,Female,Offered
1104,3536,0,1,Cap Forward,130.0,339741.0,2022-01-26,Male,Offered
1105,3536,0,1,Earring,130.0,339741.0,2022-01-26,Male,Offered
1106,3560,0,1,Blonde Short,99.0,246351.0,2022-01-26,Female,Offered
1107,3560,0,1,Clown Eyes Blue,99.0,246351.0,2022-01-26,Female,Offered
1108,3566,0,1,Shadow Beard,20.5,34910.0,2021-03-29,Male,Offered
1109,3566,0,1,Nerd Glasses,20.5,34910.0,2021-03-29,Male,Offered
1110,3566,0,1,Earring,20.5,34910.0,2021-03-29,Male,Offered
1111,3566,0,1,Do-rag,20.5,34910.0,2021-03-29,Male,Offered
1112,3581,0,1,Nerd Glasses,249.99,968174.0,2021-10-18,Female,Offered
1113,3581,0,1,Purple Lipstick,249.99,968174.0,2021-10-18,Female,Offered
1114,3581,0,1,Tassle Hat,249.99,968174.0,2021-10-18,Female,Offered
1115,3588,0,1,Vampire Hair,99.99,263783.0,2022-01-26,Male,Offered
1116,3588,0,1,Small Shades,99.99,263783.0,2022-01-26,Male,Offered
1117,3591,0,1,Handlebars,0.0,0.0,2018-11-20,Male,Offered
1118,3591,0,1,Small Shades,0.0,0.0,2018-11-20,Male,Offered
1119,3591,0,1,Mohawk Thin,0.0,0.0,2018-11-20,Male,Offered
1120,3601,0,1,Headband,0.0,0.0,2020-12-21,Male,Offered
1121,3601,0,1,Spots,0.0,0.0,2020-12-21,Male,Offered
1122,3601,0,1,Medical Mask,0.0,0.0,2020-12-21,Male,Offered
1123,3603,0,1,Big Shades,0.0,0.0,2021-08-24,Male,Offered
1124,3603,0,1,Earring,0.0,0.0,2021-08-24,Male,Offered
1125,3603,0,1,Buck Teeth,0.0,0.0,2021-08-24,Male,Offered
1126,3603,0,1,Peak Spike,0.0,0.0,2021-08-24,Male,Offered
1127,3603,0,1,Pipe,0.0,0.0,2021-08-24,Male,Offered
1128,3606,0,1,Mohawk,400.0,965820.0,2022-01-25,Male,Offered
1129,3606,0,1,Regular Shades,400.0,965820.0,2022-01-25,Male,Offered
1130,3606,0,1,Normal Beard Black,400.0,965820.0,2022-01-25,Male,Offered
1131,3608,0,1,Mohawk Thin,149.0,541754.0,2021-10-07,Female,Offered
1132,3608,0,1,Nerd Glasses,149.0,541754.0,2021-10-07,Female,Offered
1133,3608,0,1,Purple Lipstick,149.0,541754.0,2021-10-07,Female,Offered
1134,3621,0,1,Mohawk,149.0,563598.0,2021-09-02,Female,Offered
1135,3621,0,1,Cigarette,149.0,563598.0,2021-09-02,Female,Offered
1136,3621,0,1,Earring,149.0,563598.0,2021-09-02,Female,Offered
1137,3641,0,1,Black Lipstick,196.69,638239.0,2021-08-28,Female,Offered
1138,3641,0,1,Tassle Hat,196.69,638239.0,2021-08-28,Female,Offered
1139,3641,0,1,Cigarette,196.69,638239.0,2021-08-28,Female,Offered
1140,3652,0,1,Cap Forward,100.0,440245.0,2021-12-07,Male,Offered
1141,3652,0,1,Chinstrap,100.0,440245.0,2021-12-07,Male,Offered
1142,3652,0,1,Earring,100.0,440245.0,2021-12-07,Male,Offered
1143,3669,0,1,Beanie,0.0,0.0,2022-01-22,Male,Offered
1144,3669,0,1,Eye Patch,0.0,0.0,2022-01-22,Male,Offered
1145,3681,0,1,Headband,888.8,2870000.0,2021-08-28,Male,Offered
1146,3681,0,1,Regular Shades,888.8,2870000.0,2021-08-28,Male,Offered
1147,3681,0,1,Mole,888.8,2870000.0,2021-08-28,Male,Offered
1148,3681,0,1,Earring,888.8,2870000.0,2021-08-28,Male,Offered
1149,3682,0,1,Top Hat,299.99,1390000.0,2021-11-13,Male,Offered
1150,3682,0,1,Medical Mask,299.99,1390000.0,2021-11-13,Male,Offered
1151,3691,0,1,Messy Hair,200.0,522326.0,2022-01-26,Male,Offered
1152,3691,0,1,Big Shades,200.0,522326.0,2022-01-26,Male,Offered
1153,3691,0,1,Spots,200.0,522326.0,2022-01-26,Male,Offered
1154,3691,0,1,Earring,200.0,522326.0,2022-01-26,Male,Offered
1155,3700,0,1,Knitted Cap,555.0,1700000.0,2022-01-20,Male,Offered
1156,3700,0,1,Frown,555.0,1700000.0,2022-01-20,Male,Offered
1157,3700,0,1,Luxurious Beard,555.0,1700000.0,2022-01-20,Male,Offered
1158,3700,0,1,Small Shades,555.0,1700000.0,2022-01-20,Male,Offered
1159,3700,0,1,Earring,555.0,1700000.0,2022-01-20,Male,Offered
1160,3702,0,1,Clown Hair Green,280.0,1090000.0,2021-10-17,Male,Offered
1161,3702,0,1,Small Shades,280.0,1090000.0,2021-10-17,Male,Offered
1162,3703,0,1,Orange Side,950.0,2560000.0,2021-08-04,Female,Offered
1163,3703,0,1,Medical Mask,950.0,2560000.0,2021-08-04,Female,Offered
1164,3703,0,1,Green Eye Shadow,950.0,2560000.0,2021-08-04,Female,Offered
1165,3705,0,1,Mohawk Thin,160.0,497272.0,2021-08-27,Female,Offered
1166,3705,0,1,Purple Lipstick,160.0,497272.0,2021-08-27,Female,Offered
1167,3705,0,1,Welding Goggles,160.0,497272.0,2021-08-27,Female,Offered
1168,3705,0,1,Cigarette,160.0,497272.0,2021-08-27,Female,Offered
1169,3708,0,1,Earring,88.0,318656.0,2021-12-30,Male,Offered
1170,3708,0,1,Muttonchops,88.0,318656.0,2021-12-30,Male,Offered
1171,3708,0,1,Peak Spike,88.0,318656.0,2021-12-30,Male,Offered
1172,3711,0,1,Stringy Hair,120.0,479119.0,2021-10-20,Female,Offered
1173,3711,0,1,Gold Chain,120.0,479119.0,2021-10-20,Female,Offered
1174,3712,0,1,Tiara,475.0,1480000.0,2021-08-26,Female,Offered
1175,3712,0,1,Vape,475.0,1480000.0,2021-08-26,Female,Offered
1176,3712,0,1,Classic Shades,475.0,1480000.0,2021-08-26,Female,Offered
1177,3726,0,1,Stringy Hair,190.0,748834.0,2021-09-06,Male,Offered
1178,3726,0,1,Pipe,190.0,748834.0,2021-09-06,Male,Offered
1179,3727,0,1,Police Cap,124.0,305934.0,2022-01-25,Male,Offered
1180,3727,0,1,Small Shades,124.0,305934.0,2022-01-25,Male,Offered
1181,3740,0,1,Vape,180.0,841964.0,2021-11-12,Male,Offered
1182,3740,0,1,Cap,180.0,841964.0,2021-11-12,Male,Offered
1183,3742,0,1,Earring,250.0,948867.0,2021-12-20,Male,Offered
1184,3742,0,1,Headband,250.0,948867.0,2021-12-20,Male,Offered
1185,3742,0,1,Normal Beard Black,250.0,948867.0,2021-12-20,Male,Offered
1186,3750,0,1,Crazy Hair,420.0,1710000.0,2021-12-22,Male,Offered
1187,3750,0,1,Classic Shades,420.0,1710000.0,2021-12-22,Male,Offered
1188,3750,0,1,Chinstrap,420.0,1710000.0,2021-12-22,Male,Offered
1189,3754,0,1,Stringy Hair,105.0,253507.0,2022-01-25,Male,Offered
1190,3754,0,1,Earring,105.0,253507.0,2022-01-25,Male,Offered
1191,3754,0,1,Vape,105.0,253507.0,2022-01-25,Male,Offered
1192,3754,0,1,Eye Mask,105.0,253507.0,2022-01-25,Male,Offered
1193,3755,0,1,Pigtails,250.0,982167.0,2021-09-04,Female,Offered
1194,3755,0,1,Purple Eye Shadow,250.0,982167.0,2021-09-04,Female,Offered
1195,3755,0,1,Earring,250.0,982167.0,2021-09-04,Female,Offered
1196,3757,0,1,Choker,333.0,1460000.0,2021-11-21,Female,Offered
1197,3757,0,1,Crazy Hair,333.0,1460000.0,2021-11-21,Female,Offered
1198,3757,0,1,Hot Lipstick,333.0,1460000.0,2021-11-21,Female,Offered
1199,3759,1,1,Chinstrap,200.0,639430.0,2021-08-29,Male,Offered
1200,3759,1,1,Do-rag,200.0,639430.0,2021-08-29,Male,Offered
1201,3771,0,1,Front Beard,100.0,405532.0,2021-11-18,Male,Offered
1202,3771,0,1,Earring,100.0,405532.0,2021-11-18,Male,Offered
1203,3771,0,1,Bandana,100.0,405532.0,2021-11-18,Male,Offered
1204,3779,0,1,Shadow Beard,149.0,484073.0,2021-08-29,Male,Offered
1205,3779,0,1,Earring,149.0,484073.0,2021-08-29,Male,Offered
1206,3779,0,1,Vape,149.0,484073.0,2021-08-29,Male,Offered
1207,3779,0,1,Shaved Head,149.0,484073.0,2021-08-29,Male,Offered
1208,3783,0,1,Do-rag,450.0,1110000.0,2022-01-26,Male,Offered
1209,3783,0,1,Eye Patch,450.0,1110000.0,2022-01-26,Male,Offered
1210,3792,0,1,Vape,160.0,612014.0,2021-10-19,Male,Offered
1211,3792,0,1,Mohawk Dark,160.0,612014.0,2021-10-19,Male,Offered
1212,3792,0,1,Regular Shades,160.0,612014.0,2021-10-19,Male,Offered
1213,3795,0,1,Orange Side,189.0,470994.0,2022-01-25,Female,Offered
1214,3795,0,1,Clown Eyes Green,189.0,470994.0,2022-01-25,Female,Offered
1215,3812,0,1,Hot Lipstick,86.0,269392.0,2022-01-11,Female,Offered
1216,3812,0,1,Spots,86.0,269392.0,2022-01-11,Female,Offered
1217,3812,0,1,Straight Hair Blonde,86.0,269392.0,2022-01-11,Female,Offered
1218,3812,0,1,Purple Eye Shadow,86.0,269392.0,2022-01-11,Female,Offered
1219,3824,0,1,Bandana,139.95,547094.0,2021-12-28,Female,Offered
1220,3824,0,1,Horned Rim Glasses,139.95,547094.0,2021-12-28,Female,Offered
1221,3824,0,1,Choker,139.95,547094.0,2021-12-28,Female,Offered
1222,3826,0,1,Chinstrap,299.99,967321.0,2021-08-28,Male,Offered
1223,3826,0,1,VR,299.99,967321.0,2021-08-28,Male,Offered
1224,3826,0,1,Frumpy Hair,299.99,967321.0,2021-08-28,Male,Offered
1225,3838,0,1,Headband,115.0,436039.0,2021-12-13,Male,Offered
1226,3838,0,1,Muttonchops,115.0,436039.0,2021-12-13,Male,Offered
1227,3838,0,1,VR,115.0,436039.0,2021-12-13,Male,Offered
1228,3841,0,1,Earring,888.88,2870000.0,2021-08-28,Female,Offered
1229,3841,0,1,Orange Side,888.88,2870000.0,2021-08-28,Female,Offered
1230,3845,0,1,Goat,98.95,238783.0,2022-01-25,Male,Offered
1231,3845,0,1,Nerd Glasses,98.95,238783.0,2022-01-25,Male,Offered
1232,3866,0,1,VR,333.0,1040000.0,2022-01-19,Male,Offered
1233,3866,0,1,Cap,333.0,1040000.0,2022-01-19,Male,Offered
1234,3871,0,1,Medical Mask,130.13,310272.0,2022-01-23,Male,Offered
1235,3871,0,1,Clown Nose,130.13,310272.0,2022-01-23,Male,Offered
1236,3871,0,1,Smile,130.13,310272.0,2022-01-23,Male,Offered
1237,3871,0,1,Front Beard Dark,130.13,310272.0,2022-01-23,Male,Offered
1238,3871,0,1,Messy Hair,130.13,310272.0,2022-01-23,Male,Offered
1239,3874,0,1,Bandana,100.0,313962.0,2022-01-19,Female,Offered
1240,3874,0,1,Horned Rim Glasses,100.0,313962.0,2022-01-19,Female,Offered
1241,3875,0,1,Frumpy Hair,195.0,780491.0,2021-12-22,Male,Offered
1242,3875,0,1,Silver Chain,195.0,780491.0,2021-12-22,Male,Offered
1243,3889,0,1,Police Cap,299.0,959509.0,2022-01-14,Male,Offered
1244,3889,0,1,Smile,299.0,959509.0,2022-01-14,Male,Offered
1245,3891,0,1,Mole,0.0,0.0,2021-11-21,Female,Offered
1246,3891,0,1,Hot Lipstick,0.0,0.0,2021-11-21,Female,Offered
1247,3891,0,1,Blonde Bob,0.0,0.0,2021-11-21,Female,Offered
1248,3929,0,1,Regular Shades,200.0,920480.0,2021-11-07,Male,Offered
1249,3929,0,1,Frown,200.0,920480.0,2021-11-07,Male,Offered
1250,3929,0,1,Shaved Head,200.0,920480.0,2021-11-07,Male,Offered
1251,3938,0,1,Mohawk,124.69,303913.0,2022-01-25,Male,Offered
1252,3938,0,1,Shadow Beard,124.69,303913.0,2022-01-25,Male,Offered
1253,3938,0,1,Clown Nose,124.69,303913.0,2022-01-25,Male,Offered
1254,3945,1,1,Normal Beard,187.0,602983.0,2021-08-28,Male,Offered
1255,3945,1,1,Cap,187.0,602983.0,2021-08-28,Male,Offered
1256,3945,1,1,Horned Rim Glasses,187.0,602983.0,2021-08-28,Male,Offered
1257,3966,0,1,Vampire Hair,149.0,422761.0,2022-01-21,Male,Offered
1258,3966,0,1,Small Shades,149.0,422761.0,2022-01-21,Male,Offered
1259,3966,0,1,Shadow Beard,149.0,422761.0,2022-01-21,Male,Offered
1260,3966,0,1,Earring,149.0,422761.0,2022-01-21,Male,Offered
1261,3979,1,1,Cap Forward,125.0,498767.0,2021-12-21,Male,Offered
1262,3979,1,1,Normal Beard Black,125.0,498767.0,2021-12-21,Male,Offered
1263,3981,0,1,Red Mohawk,149.0,567903.0,2021-09-03,Female,Offered
1264,3981,0,1,Clown Nose,149.0,567903.0,2021-09-03,Female,Offered
1265,3981,0,1,Green Eye Shadow,149.0,567903.0,2021-09-03,Female,Offered
1266,3982,0,1,Smile,300.0,1020000.0,2021-08-31,Male,Offered
1267,3982,0,1,Small Shades,300.0,1020000.0,2021-08-31,Male,Offered
1268,3982,0,1,Knitted Cap,300.0,1020000.0,2021-08-31,Male,Offered
1269,3988,0,1,3D Glasses,0.0,0.0,2021-08-06,Female,Offered
1270,3988,0,1,Cap,0.0,0.0,2021-08-06,Female,Offered
1271,4014,0,1,Bandana,107.0,506403.0,2021-11-09,Male,Offered
1272,4014,0,1,Earring,107.0,506403.0,2021-11-09,Male,Offered
1273,4014,0,1,Normal Beard,107.0,506403.0,2021-11-09,Male,Offered
1274,4019,0,1,Hot Lipstick,279.99,903368.0,2021-08-26,Female,Offered
1275,4019,0,1,Earring,279.99,903368.0,2021-08-26,Female,Offered
1276,4019,0,1,Straight Hair Blonde,279.99,903368.0,2021-08-26,Female,Offered
1277,4019,0,1,Blue Eye Shadow,279.99,903368.0,2021-08-26,Female,Offered
1278,4019,0,1,Vape,279.99,903368.0,2021-08-26,Female,Offered
1279,4020,0,1,Police Cap,0.0,0.0,2020-03-04,Male,Offered
1280,4020,0,1,Front Beard,0.0,0.0,2020-03-04,Male,Offered
1281,4020,0,1,Nerd Glasses,0.0,0.0,2020-03-04,Male,Offered
1282,4034,0,1,Knitted Cap,600.0,2330000.0,2021-12-15,Male,Offered
1283,4034,0,1,Classic Shades,600.0,2330000.0,2021-12-15,Male,Offered
1284,4034,0,1,Luxurious Beard,600.0,2330000.0,2021-12-15,Male,Offered
1285,4034,0,1,Earring,600.0,2330000.0,2021-12-15,Male,Offered
1286,4035,0,1,Stringy Hair,432.0,1710000.0,2021-10-22,Male,Offered
1287,4035,0,1,Handlebars,432.0,1710000.0,2021-10-22,Male,Offered
1288,4035,0,1,Vape,432.0,1710000.0,2021-10-22,Male,Offered
1289,4035,0,1,Small Shades,432.0,1710000.0,2021-10-22,Male,Offered
1290,4041,0,1,Top Hat,0.0,0.0,2021-11-16,Male,Offered
1291,4041,0,1,Small Shades,0.0,0.0,2021-11-16,Male,Offered
1292,4044,0,1,Hot Lipstick,199.99,644870.0,2021-08-28,Female,Offered
1293,4044,0,1,Tassle Hat,199.99,644870.0,2021-08-28,Female,Offered
1294,4044,0,1,Green Eye Shadow,199.99,644870.0,2021-08-28,Female,Offered
1295,4054,0,1,Messy Hair,0.0,0.0,2022-01-04,Male,Offered
1296,4054,0,1,Big Shades,0.0,0.0,2022-01-04,Male,Offered
1297,4054,0,1,Big Beard,0.0,0.0,2022-01-04,Male,Offered
1298,4083,1,1,Wild Hair,111.1,499988.0,2021-11-02,Female,Offered
1299,4083,1,1,Mole,111.1,499988.0,2021-11-02,Female,Offered
1300,4083,1,1,Purple Lipstick,111.1,499988.0,2021-11-02,Female,Offered
1301,4093,0,1,Hot Lipstick,150.0,563106.0,2022-01-04,Female,Offered
1302,4093,0,1,Straight Hair Blonde,150.0,563106.0,2022-01-04,Female,Offered
1303,4093,0,1,Green Eye Shadow,150.0,563106.0,2022-01-04,Female,Offered
1304,4096,0,1,Cap Forward,390.0,1800000.0,2021-11-03,Male,Offered
1305,4096,0,1,Front Beard Dark,390.0,1800000.0,2021-11-03,Male,Offered
1306,4096,0,1,Big Shades,390.0,1800000.0,2021-11-03,Male,Offered
1307,4101,0,1,Horned Rim Glasses,189.0,456089.0,2022-01-25,Female,Offered
1308,4101,0,1,Mole,189.0,456089.0,2022-01-25,Female,Offered
1309,4101,0,1,Wild White Hair,189.0,456089.0,2022-01-25,Female,Offered
1310,4103,0,1,Wild White Hair,139.0,543380.0,2021-12-28,Female,Offered
1311,4103,0,1,Mole,139.0,543380.0,2021-12-28,Female,Offered
1312,4106,0,1,Tassle Hat,114.9,487685.0,2021-11-18,Female,Offered
1313,4106,0,1,Blue Eye Shadow,114.9,487685.0,2021-11-18,Female,Offered
1314,4106,0,1,Earring,114.9,487685.0,2021-11-18,Female,Offered
1315,4126,0,1,Pipe,105.0,450369.0,2021-12-09,Male,Offered
1316,4126,0,1,Small Shades,105.0,450369.0,2021-12-09,Male,Offered
1317,4126,0,1,Mohawk,105.0,450369.0,2021-12-09,Male,Offered
1318,4129,0,1,Hot Lipstick,225.0,952544.0,2021-11-19,Female,Offered
1319,4129,0,1,Wild Blonde,225.0,952544.0,2021-11-19,Female,Offered
1320,4130,0,1,Dark Hair,130.0,517643.0,2021-12-11,Female,Offered
1321,4130,0,1,Purple Lipstick,130.0,517643.0,2021-12-11,Female,Offered
1322,4139,0,1,Red Mohawk,85.0,211326.0,2022-01-26,Female,Offered
1323,4139,0,1,Green Eye Shadow,85.0,211326.0,2022-01-26,Female,Offered
1324,4141,0,1,Messy Hair,420.69,1690000.0,2021-12-28,Male,Offered
1325,4141,0,1,Regular Shades,420.69,1690000.0,2021-12-28,Male,Offered
1326,4141,0,1,Smile,420.69,1690000.0,2021-12-28,Male,Offered
1327,4141,0,1,Pipe,420.69,1690000.0,2021-12-28,Male,Offered
1328,4142,0,1,Frown,150.0,687753.0,2021-11-07,Male,Offered
1329,4142,0,1,Headband,150.0,687753.0,2021-11-07,Male,Offered
1330,4145,0,1,Pipe,225.0,719359.0,2021-08-29,Female,Offered
1331,4145,0,1,Mohawk Dark,225.0,719359.0,2021-08-29,Female,Offered
1332,4145,0,1,Black Lipstick,225.0,719359.0,2021-08-29,Female,Offered
1333,4160,0,1,Purple Hair,150.0,587108.0,2021-12-17,Male,Offered
1334,4160,0,1,Front Beard Dark,150.0,587108.0,2021-12-17,Male,Offered
1335,4160,0,1,Small Shades,150.0,587108.0,2021-12-17,Male,Offered
1336,4164,0,1,Headband,199.0,632502.0,2021-08-29,Male,Offered
1337,4164,0,1,Chinstrap,199.0,632502.0,2021-08-29,Male,Offered
1338,4168,0,1,Stringy Hair,0.0,0.0,2022-01-01,Female,Offered
1339,4168,0,1,Mole,0.0,0.0,2022-01-01,Female,Offered
1340,4168,0,1,Hot Lipstick,0.0,0.0,2022-01-01,Female,Offered
1341,4168,0,1,Cigarette,0.0,0.0,2022-01-01,Female,Offered
1342,4176,0,1,Straight Hair Blonde,250.0,844268.0,2021-09-14,Female,Offered
1343,4176,0,1,Medical Mask,250.0,844268.0,2021-09-14,Female,Offered
1344,4176,0,1,Green Eye Shadow,250.0,844268.0,2021-09-14,Female,Offered
1345,4176,0,1,Earring,250.0,844268.0,2021-09-14,Female,Offered
1346,4176,0,1,Purple Lipstick,250.0,844268.0,2021-09-14,Female,Offered
1347,4179,0,1,Front Beard,125.0,575546.0,2021-11-10,Male,Offered
1348,4179,0,1,Peak Spike,125.0,575546.0,2021-11-10,Male,Offered
1349,4179,0,1,Big Shades,125.0,575546.0,2021-11-10,Male,Offered
1350,4181,0,1,Handlebars,300.0,955329.0,2021-08-24,Male,Offered
1351,4181,0,1,3D Glasses,300.0,955329.0,2021-08-24,Male,Offered
1352,4181,0,1,Wild Hair,300.0,955329.0,2021-08-24,Male,Offered
1353,4185,0,1,Frumpy Hair,250.0,1130000.0,2021-11-04,Male,Offered
1354,4185,0,1,Small Shades,250.0,1130000.0,2021-11-04,Male,Offered
1355,4201,0,1,Clown Eyes Green,0.0,0.0,2021-10-03,Male,Offered
1356,4201,0,1,Messy Hair,0.0,0.0,2021-10-03,Male,Offered
1357,4208,0,1,Cigarette,199.99,654917.0,2021-08-29,Female,Offered
1358,4208,0,1,Earring,199.99,654917.0,2021-08-29,Female,Offered
1359,4208,0,1,Stringy Hair,199.99,654917.0,2021-08-29,Female,Offered
1360,4210,0,1,Cap Forward,260.0,992644.0,2021-10-19,Male,Offered
1361,4210,0,1,Shadow Beard,260.0,992644.0,2021-10-19,Male,Offered
1362,4210,0,1,Big Shades,260.0,992644.0,2021-10-19,Male,Offered
1363,4210,0,1,Earring,260.0,992644.0,2021-10-19,Male,Offered
1364,4225,0,1,Straight Hair Blonde,140.0,563049.0,2021-12-22,Female,Offered
1365,4225,0,1,Blue Eye Shadow,140.0,563049.0,2021-12-22,Female,Offered
1366,4231,0,1,Earring,888.0,2290000.0,2021-08-01,Female,Offered
1367,4231,0,1,Dark Hair,888.0,2290000.0,2021-08-01,Female,Offered
1368,4231,0,1,Medical Mask,888.0,2290000.0,2021-08-01,Female,Offered
1369,4231,0,1,Clown Eyes Blue,888.0,2290000.0,2021-08-01,Female,Offered
1370,4231,0,1,Purple Lipstick,888.0,2290000.0,2021-08-01,Female,Offered
1371,4234,0,1,Horned Rim Glasses,179.99,835427.0,2021-11-13,Male,Offered
1372,4234,0,1,Earring,179.99,835427.0,2021-11-13,Male,Offered
1373,4234,0,1,Purple Hair,179.99,835427.0,2021-11-13,Male,Offered
1374,4234,0,1,Gold Chain,179.99,835427.0,2021-11-13,Male,Offered
1375,4236,0,1,Bandana,147.0,369412.0,2021-08-04,Female,Offered
1376,4236,0,1,Choker,147.0,369412.0,2021-08-04,Female,Offered
1377,4236,0,1,Earring,147.0,369412.0,2021-08-04,Female,Offered
1378,4248,0,1,Stringy Hair,200.0,645846.0,2022-01-18,Male,Offered
1379,4248,0,1,Goat,200.0,645846.0,2022-01-18,Male,Offered
1380,4261,0,1,Silver Chain,250.0,768240.0,2021-08-12,Male,Offered
1381,4261,0,1,Normal Beard Black,250.0,768240.0,2021-08-12,Male,Offered
1382,4261,0,1,Do-rag,250.0,768240.0,2021-08-12,Male,Offered
1383,4261,0,1,Cigarette,250.0,768240.0,2021-08-12,Male,Offered
1384,4265,0,1,Blue Eye Shadow,125.0,428321.0,2021-09-01,Female,Offered
1385,4265,0,1,Frumpy Hair,125.0,428321.0,2021-09-01,Female,Offered
1386,4282,0,1,Classic Shades,250.0,791310.0,2021-08-30,Male,Offered
1387,4282,0,1,Vampire Hair,250.0,791310.0,2021-08-30,Male,Offered
1388,4286,0,1,Straight Hair Blonde,125.0,324370.0,2022-01-26,Female,Offered
1389,4286,0,1,Green Eye Shadow,125.0,324370.0,2022-01-26,Female,Offered
1390,4286,0,1,Hot Lipstick,125.0,324370.0,2022-01-26,Female,Offered
1391,4286,0,1,Earring,125.0,324370.0,2022-01-26,Female,Offered
1392,4293,1,1,Cigarette,110.0,465590.0,2021-12-03,Male,Offered
1393,4293,1,1,Mohawk Dark,110.0,465590.0,2021-12-03,Male,Offered
1394,4293,1,1,Nerd Glasses,110.0,465590.0,2021-12-03,Male,Offered
1395,4297,0,1,Eye Patch,165.0,540545.0,2021-10-01,Male,Offered
1396,4297,0,1,Stringy Hair,165.0,540545.0,2021-10-01,Male,Offered
1397,4297,0,1,Shadow Beard,165.0,540545.0,2021-10-01,Male,Offered
1398,4298,0,1,Knitted Cap,239.0,737365.0,2021-09-24,Male,Offered
1399,4298,0,1,Regular Shades,239.0,737365.0,2021-09-24,Male,Offered
1400,4298,0,1,Earring,239.0,737365.0,2021-09-24,Male,Offered
1401,4298,0,1,Smile,239.0,737365.0,2021-09-24,Male,Offered
1402,4300,0,1,Mole,139.0,471687.0,2022-01-07,Female,Offered
1403,4300,0,1,Pink With Hat,139.0,471687.0,2022-01-07,Female,Offered
1404,4313,0,1,Purple Lipstick,149.99,695270.0,2021-11-14,Female,Offered
1405,4313,0,1,Cigarette,149.99,695270.0,2021-11-14,Female,Offered
1406,4322,0,1,Mohawk Thin,115.0,520654.0,2021-11-05,Male,Offered
1407,4322,0,1,Frown,115.0,520654.0,2021-11-05,Male,Offered
1408,4328,0,1,Fedora,144.0,487273.0,2021-08-31,Male,Offered
1409,4328,0,1,Shadow Beard,144.0,487273.0,2021-08-31,Male,Offered
1410,4333,0,1,Mole,444.0,1440000.0,2021-08-28,Female,Offered
1411,4333,0,1,Pilot Helmet,444.0,1440000.0,2021-08-28,Female,Offered
1412,4346,0,1,Pink With Hat,400.0,1300000.0,2021-08-28,Female,Offered
1413,4346,0,1,Purple Eye Shadow,400.0,1300000.0,2021-08-28,Female,Offered
1414,4346,0,1,Purple Lipstick,400.0,1300000.0,2021-08-28,Female,Offered
1415,4347,0,1,Nerd Glasses,288.0,1260000.0,2021-10-30,Female,Offered
1416,4347,0,1,Pink With Hat,288.0,1260000.0,2021-10-30,Female,Offered
1417,4349,0,1,Mole,0.0,0.0,2021-08-27,Female,Offered
1418,4349,0,1,Blonde Bob,0.0,0.0,2021-08-27,Female,Offered
1419,4354,0,1,Wild White Hair,250.0,1040000.0,2021-11-17,Female,Offered
1420,4354,0,1,Classic Shades,250.0,1040000.0,2021-11-17,Female,Offered
1421,4373,0,1,Nerd Glasses,95.69,233288.0,2022-01-25,Male,Offered
1422,4373,0,1,Fedora,95.69,233288.0,2022-01-25,Male,Offered
