,amount,amount_dols,date,id_cryptopunk,tipo,tr_type
9777,109.0,475299.0,2021-11-21,2019,Female,Offered
9788,280.0,702307.0,2021-08-03,2020,Male,Offered
9792,0.0,0.0,2021-08-29,2021,Male,Offered
9796,222.0,716982.0,2021-08-30,2022,Female,Offered
9810,90.95,374205.0,2021-10-23,2023,Female,Offered
9812,20.24,35208.0,2021-02-10,2024,Male,Offered
9818,88.5,217658.0,2022-01-25,2028,Male,Offered
9827,7.5,9382.0,2021-01-23,2031,Male,Offered
9832,0.7,123.0,2020-01-19,2032,Male,Offered
9859,93.95,435749.0,2021-11-14,2036,Male,Offered
9862,34.6,88124.0,2021-08-01,2037,Female,Offered
9868,160.0,504173.0,2021-09-23,2038,Male,Offered
9895,124.88,379495.0,2021-09-27,2039,Female,Offered
9896,0.29,92.0,2017-09-05,2040,Male,Offered
9900,55.0,119075.0,2021-04-13,2041,Female,Offered
9906,115.0,286183.0,2021-07-31,2042,Male,Offered
9929,0.0,0.0,2021-06-28,2043,Male,Offered
9941,13.12,4598.0,2020-09-25,2044,Male,Offered
9946,137.77,520747.0,2021-10-18,2045,Male,Offered
9948,25.49,59253.0,2021-07-29,2046,Female,Offered
9962,76.76,212108.0,2021-08-06,2047,Female,Offered
9968,0.0,0.0,2021-08-28,2049,Male,Offered
9974,16.1,34155.0,2021-04-06,2050,Male,Offered
9976,95.0,439618.0,2021-11-14,2053,Female,Offered
9991,150.0,227136.0,2021-02-27,2054,Female,Offered
9996,80.0,248664.0,2021-08-08,2055,Male,Offered
9998,0.11,76.0,2017-12-14,2056,Male,Offered
10004,1.99,457.0,2020-06-27,2057,Male,Offered
10023,74.99,283864.0,2021-12-14,2058,Male,Offered
10028,83.5,304410.0,2021-12-31,2060,Male,Offered
10049,124.0,485030.0,2021-12-19,2061,Male,Offered
10051,0.75,132.0,2020-01-19,2063,Male,Offered
10060,90.0,370003.0,2021-11-28,2065,Female,Offered
10078,0.0,0.0,2021-11-08,2066,Zombie,Offered
10103,88.8,215979.0,2022-01-23,2067,Female,Offered
10109,100.0,322664.0,2021-08-26,2068,Female,Offered
10112,24.5,43270.0,2021-03-12,2069,Female,Offered
10115,60.0,173786.0,2021-08-06,2070,Male,Offered
10120,107.73,269775.0,2022-01-23,2071,Male,Offered
10121,0.14,97.0,2017-12-14,2072,Female,Offered
10123,0.18,230.0,2018-01-15,2073,Male,Offered
10125,23.99,42929.0,2021-03-18,2074,Female,Offered
10126,0.82,156.0,2017-07-11,2075,Male,Offered
10153,65.0,260562.0,2021-12-21,2076,Male,Offered
10166,54.85,220702.0,2021-12-22,2079,Male,Offered
10200,109.99,265425.0,2022-01-25,2080,Male,Offered
10201,0.35,97.0,2017-07-03,2084,Male,Offered
10209,65.0,206823.0,2021-08-22,2086,Male,Offered
10218,71.0,285720.0,2021-12-21,2087,Male,Offered
10231,55.0,170254.0,2021-08-08,2088,Male,Offered
10239,105.0,395627.0,2021-09-02,2094,Male,Offered
10258,130.0,328832.0,2022-01-26,2097,Male,Offered
10267,210.0,883777.0,2021-10-25,2098,Male,Offered
10281,93.95,231794.0,2022-01-25,2099,Male,Offered
10282,40.0,11446.0,2017-06-27,2101,Female,Offered
10288,118.88,353562.0,2021-09-30,2102,Male,Offered
10291,45.0,136170.0,2021-08-19,2103,Female,Offered
10292,13.0,19349.0,2021-02-02,2104,Female,Offered
10296,0.15,93.0,2018-04-20,2105,Female,Offered
10300,0.0,0.0,2021-03-20,2106,Male,Offered
10308,89.0,384552.0,2021-11-29,2108,Male,Offered
10309,0.16,115.0,2017-12-13,2109,Male,Offered
10320,0.0,0.0,2021-11-07,2110,Female,Offered
10327,150.0,678834.0,2021-12-02,2111,Male,Offered
10330,29.0,52698.0,2021-02-17,2112,Male,Offered
10337,120.0,484068.0,2021-11-28,2113,Male,Offered
10338,0.47,97.0,2017-07-13,2115,Female,Offered
10339,0.5,152.0,2017-06-24,2116,Male,Offered
10347,90.0,358427.0,2021-12-13,2117,Female,Offered
10348,0.11,77.0,2017-12-13,2119,Female,Offered
10353,150.0,276533.0,2021-03-30,2120,Female,Offered
10367,299.0,1130000.0,2021-12-17,2121,Female,Offered
10371,150.0,387145.0,2021-08-01,2122,Male,Offered
10372,63.99,207177.0,2022-01-07,2124,Male,Offered
10379,28.5,50803.0,2021-03-21,2125,Male,Offered
10396,88.0,341916.0,2021-12-17,2126,Male,Offered
10408,25.0,58241.0,2021-07-26,2127,Female,Offered
10439,23.5,53822.0,2021-07-28,2128,Male,Offered
10457,19.0,33582.0,2021-02-16,2129,Female,Offered
10470,600.0,1690000.0,2021-08-05,2130,Male,Offered
10471,30.0,47234.0,2021-03-02,2131,Female,Offered
10474,2.0,411.0,2017-07-13,2132,Zombie,Offered
10475,250.0,828732.0,2021-08-24,2133,Female,Offered
10476,0.26,72.0,2017-09-19,2134,Female,Offered
10486,26.5,40017.0,2021-02-26,2135,Male,Offered
10500,69.99,278465.0,2021-12-22,2136,Male,Offered
10502,73.37,151657.0,2021-04-08,2137,Female,Offered
10503,0.13,85.0,2017-12-12,2138,Female,Offered
10507,72.0,159681.0,2022-01-24,2139,Male,Offered
10514,0.0,0.0,2021-05-13,2140,Ape,Offered
10531,13.99,26597.0,2021-02-18,2141,Male,Offered
10571,126.67,414452.0,2021-09-13,2142,Female,Offered
10572,0.11,56.0,2017-12-11,2144,Male,Offered
10573,0.63,141.0,2017-07-12,2145,Female,Offered
10576,75.0,159499.0,2021-04-11,2146,Female,Offered
10577,0.18,47.0,2017-07-01,2147,Male,Offered
10580,25.97,47341.0,2021-03-18,2149,Female,Offered
10590,68.95,168474.0,2022-01-24,2150,Female,Offered
10600,0.59,132.0,2020-02-10,2151,Male,Offered
10605,21.99,53289.0,2021-04-17,2152,Female,Offered
10612,7.25,13064.0,2021-02-13,2153,Male,Offered
10621,1.25,286.0,2020-07-02,2154,Female,Offered
10622,0.12,83.0,2017-12-14,2155,Male,Offered
10630,25.98,58185.0,2021-04-24,2156,Female,Offered
10638,21.0,40588.0,2021-02-21,2158,Female,Offered
10686,109.95,268078.0,2022-01-25,2160,Male,Offered
10688,0.5,434.0,2018-02-26,2161,Male,Offered
10704,350.0,860023.0,2022-01-24,2163,Male,Offered
10706,300.0,1200000.0,2021-12-17,2164,Female,Offered
10717,199.0,913734.0,2021-12-03,2165,Male,Offered
10718,113.0,323837.0,2021-09-28,2167,Male,Offered
10734,22.99,47521.0,2021-04-08,2168,Female,Offered
10736,0.0,0.0,2021-07-30,2170,Female,Offered
10749,100.0,320742.0,2021-08-25,2172,Male,Offered
10754,2.45,802.0,2020-09-24,2173,Male,Offered
10755,23.99,99051.0,2021-05-10,2174,Female,Offered
10762,28.0,69738.0,2021-06-10,2175,Male,Offered
10772,52.0,170583.0,2021-08-21,2177,Female,Offered
10780,320.0,1270000.0,2021-10-22,2179,Male,Offered
10784,333.0,1370000.0,2021-10-20,2180,Female,Offered
10801,90.0,409484.0,2021-11-07,2181,Female,Offered
10813,200.0,649226.0,2021-08-28,2182,Female,Offered
10819,14.99,33197.0,2021-05-30,2184,Female,Offered
10825,8.0,14723.0,2021-02-14,2188,Male,Offered
10830,65.0,138327.0,2021-07-09,2190,Female,Offered
10835,199.6,705919.0,2021-09-17,2191,Male,Offered
10845,56.94,225896.0,2021-12-23,2193,Male,Offered
10854,5.24,2003.0,2020-10-13,2194,Male,Offered
10859,240.0,1100000.0,2021-11-03,2196,Female,Offered
10860,0.3,58.0,2017-07-19,2197,Female,Offered
10861,0.29,205.0,2017-12-17,2198,Female,Offered
10877,80.0,232701.0,2022-01-21,2200,Male,Offered
10893,0.0,0.0,2021-08-06,2202,Female,Offered
10895,0.0,0.0,2021-05-04,2204,Female,Offered
10899,9.8,17194.0,2021-02-16,2205,Male,Offered
10906,0.18,55.0,2017-08-12,2207,Female,Offered
10924,163.0,534255.0,2021-08-28,2209,Male,Offered
10937,71.94,294078.0,2021-12-12,2210,Female,Offered
10954,145.0,474839.0,2021-08-29,2211,Male,Offered
10969,125.0,402110.0,2021-08-16,2212,Female,Offered
10979,433.0,1350000.0,2021-08-26,2213,Female,Offered
10981,85.0,212339.0,2022-01-26,2215,Male,Offered
10985,1.0,486.0,2018-03-26,2216,Male,Offered
10988,0.28,79.0,2017-09-26,2217,Female,Offered
10990,99.0,157208.0,2021-03-25,2218,Female,Offered
11005,81.0,204676.0,2021-08-04,2220,Male,Offered
11013,105.0,381862.0,2021-12-30,2221,Male,Offered
11040,84.0,204579.0,2022-01-25,2222,Female,Offered
11056,69.0,231339.0,2021-08-23,2223,Male,Offered
11078,85.0,405731.0,2021-11-08,2224,Male,Offered
11091,0.2,61.0,2017-10-31,2225,Male,Offered
11098,500.0,1670000.0,2021-08-24,2227,Male,Offered
11112,61.9,251484.0,2021-12-16,2228,Male,Offered
11118,165.0,679751.0,2021-11-27,2229,Female,Offered
11122,0.83,292.0,2020-09-09,2230,Male,Offered
11125,10.95,14596.0,2021-01-28,2231,Female,Offered
11126,0.21,66.0,2017-06-28,2232,Female,Offered
11141,121.69,395645.0,2021-08-28,2233,Male,Offered
11147,20.5,67415.0,2021-05-04,2235,Male,Offered
11186,150.0,563106.0,2022-01-04,2236,Male,Offered
11188,75.0,137372.0,2021-03-18,2237,Female,Offered
11219,58.0,194459.0,2021-08-23,2238,Male,Offered
11227,61.5,179068.0,2021-05-02,2241,Male,Offered
11241,144.0,385566.0,2021-08-05,2242,Male,Offered
11244,0.0,0.0,2021-03-02,2243,Ape,Offered
11245,235.0,1010000.0,2021-10-30,2244,Female,Offered
11250,32.0,75420.0,2021-07-26,2245,Male,Offered
11254,75.0,196365.0,2021-08-02,2246,Male,Offered
11265,110.0,354198.0,2021-08-25,2248,Male,Offered
11291,14.99,2906.0,2020-04-25,2249,Zombie,Offered
11309,79.0,256709.0,2021-08-22,2250,Male,Offered
11329,112.5,367315.0,2022-01-13,2253,Female,Offered
11334,37.0,73528.0,2021-04-02,2254,Male,Offered
11338,580.0,1850000.0,2021-08-29,2256,Male,Offered
11357,67.0,250127.0,2021-12-30,2257,Female,Offered
11363,1.99,457.0,2020-06-27,2259,Male,Offered
11367,110.0,303805.0,2021-08-06,2260,Male,Offered
11378,120.0,479670.0,2021-12-21,2261,Male,Offered
11386,85.0,280632.0,2021-08-24,2263,Male,Offered
11387,38.0,80909.0,2021-04-06,2264,Male,Offered
11398,169.69,690389.0,2021-11-19,2268,Male,Offered
11400,79.0,141445.0,2021-03-18,2269,Male,Offered
11401,52.0,99382.0,2021-07-15,2270,Male,Offered
11406,79.0,358921.0,2021-12-02,2271,Male,Offered
11407,1.0,1013.0,2018-01-18,2274,Female,Offered
11415,110.0,376821.0,2021-09-18,2275,Female,Offered
11428,0.0,0.0,2021-09-23,2276,Male,Offered
11432,120.0,340512.0,2021-09-29,2277,Male,Offered
11451,140.0,591508.0,2021-11-17,2279,Female,Offered
11462,101.0,295781.0,2021-09-22,2280,Male,Offered
11475,275.0,892347.0,2021-08-28,2281,Female,Offered
11478,1.5,595.0,2020-08-28,2282,Male,Offered
11479,24.0,46368.0,2021-06-23,2283,Female,Offered
11484,35.0,60539.0,2021-03-24,2285,Male,Offered
11515,65.5,251083.0,2021-12-15,2286,Female,Offered
11530,19.5,46320.0,2021-04-23,2287,Male,Offered
11539,5.0,1069.0,2020-05-28,2289,Male,Offered
11573,125.0,307511.0,2022-01-26,2290,Male,Offered
11578,7.14,12824.0,2021-02-13,2291,Male,Offered
11590,38.0,69014.0,2021-03-12,2292,Male,Offered
11597,250.0,623872.0,2021-08-03,2294,Male,Offered
11600,0.0,0.0,2021-07-31,2295,Male,Offered
11610,140.0,347056.0,2022-01-25,2296,Male,Offered
11623,49.0,156978.0,2021-08-20,2297,Female,Offered
11627,150.0,706507.0,2021-11-10,2298,Male,Offered
11629,888.0,3420000.0,2021-10-20,2301,Male,Offered
11641,27.0,51800.0,2021-02-22,2302,Male,Offered
11657,98.0,314592.0,2021-08-24,2303,Male,Offered
11659,0.36,82.0,2017-07-12,2304,Male,Offered
11670,475.0,1030000.0,2021-04-18,2306,Zombie,Offered
11671,0.41,78.0,2017-07-11,2307,Male,Offered
11685,315.0,1200000.0,2021-12-14,2308,Male,Offered
11691,0.0,0.0,2020-10-04,2309,Male,Offered
11725,600.0,1950000.0,2021-08-28,2310,Male,Offered
11732,469.69,1740000.0,2022-01-01,2311,Male,Offered
11745,40.0,74252.0,2021-03-14,2313,Male,Offered
11762,150.0,613975.0,2021-11-26,2314,Male,Offered
11769,200.0,398404.0,2021-04-02,2315,Male,Offered
11771,27.0,105612.0,2021-05-11,2316,Female,Offered
11778,18.93,39387.0,2021-07-09,2317,Male,Offered
11784,4.49,5810.0,2021-01-10,2320,Male,Offered
11799,248.51,806460.0,2021-08-29,2321,Female,Offered
11800,0.61,116.0,2017-07-11,2322,Female,Offered
11801,22.0,51093.0,2021-06-12,2323,Male,Offered
11806,28.99,51347.0,2021-03-17,2324,Female,Offered
11815,329.0,818068.0,2021-08-03,2325,Male,Offered
11842,194.69,628247.0,2021-08-28,2326,Male,Offered
11854,299.0,938065.0,2021-08-26,2327,Male,Offered
11866,19.69,40911.0,2021-04-08,2328,Female,Offered
11876,950.0,2330000.0,2021-07-31,2329,Zombie,Offered
11886,200.0,682074.0,2021-10-04,2330,Female,Offered
11887,0.41,78.0,2017-07-11,2331,Male,Offered
11888,0.22,95.0,2018-07-31,2332,Male,Offered
11899,118.8,474441.0,2021-12-11,2333,Male,Offered
11901,0.13,56.0,2018-07-31,2335,Male,Offered
11922,148.14,409218.0,2021-08-06,2336,Male,Offered
11925,250.0,799287.0,2021-08-29,2337,Male,Offered
11929,0.0,0.0,2021-08-04,2338,Zombie,Offered
11939,6.0,2156.0,2020-09-13,2339,Female,Offered
11944,22.0,41313.0,2021-02-22,2340,Male,Offered
11949,19.4,37462.0,2021-02-21,2342,Male,Offered
11964,90.0,369788.0,2021-12-26,2343,Male,Offered
11965,0.0,0.0,2021-05-08,2345,Male,Offered
11987,72.95,226448.0,2022-01-19,2347,Male,Offered
11996,80.95,197197.0,2022-01-26,2348,Male,Offered
11997,105.0,342271.0,2021-08-27,2349,Male,Offered
12013,35.99,87125.0,2021-07-30,2350,Male,Offered
12027,132.88,426827.0,2021-10-01,2351,Female,Offered
12029,0.14,94.0,2017-12-13,2352,Male,Offered
12044,54.0,119771.0,2021-04-20,2353,Male,Offered
12077,59.98,192967.0,2022-01-08,2354,Male,Offered
12080,0.15,99.0,2017-12-22,2355,Male,Offered
12087,21.0,40559.0,2021-04-01,2358,Female,Offered
12089,10.0,18172.0,2021-02-14,2363,Male,Offered
12090,0.77,158.0,2017-07-10,2365,Male,Offered
12119,23.98,82448.0,2021-05-04,2366,Male,Offered
12143,215.0,815418.0,2022-01-03,2367,Male,Offered
12169,225.0,77861.0,2020-09-24,2368,Female,Offered
12170,35.0,85857.0,2021-04-16,2369,Male,Offered
12172,111.0,430632.0,2021-09-04,2370,Female,Offered
12181,180.0,589419.0,2021-08-29,2373,Male,Offered
12193,4.63,5985.0,2021-01-24,2374,Male,Offered
12212,77.95,185040.0,2022-01-25,2376,Male,Offered
12228,69.0,226258.0,2021-08-21,2377,Male,Offered
12237,4.7,5581.0,2021-01-07,2378,Male,Offered
12275,83.95,269781.0,2021-08-26,2379,Male,Offered
12276,14.9,23807.0,2021-02-07,2380,Female,Offered
12297,200.0,941728.0,2021-11-11,2381,Female,Offered
12326,129.0,403542.0,2021-09-23,2382,Female,Offered
12327,0.16,111.0,2017-12-14,2384,Female,Offered
12335,77.0,15868.0,2020-05-21,2386,Ape,Offered
12336,0.11,52.0,2017-11-26,2387,Female,Offered
12340,5.5,7828.0,2021-01-25,2388,Male,Offered
12360,95.0,226160.0,2022-01-22,2389,Male,Offered
12396,38.5,81601.0,2021-07-24,2390,Female,Offered
12401,49.5,138409.0,2021-08-05,2392,Male,Offered
12405,120.0,296065.0,2022-01-25,2393,Female,Offered
12442,250.0,1160000.0,2021-11-13,2394,Female,Offered
12448,38.0,73064.0,2021-05-23,2395,Female,Offered
12472,200.0,589536.0,2021-05-02,2396,Female,Offered
12476,29.0,51770.0,2021-02-16,2397,Female,Offered
12496,0.0,0.0,2021-07-30,2398,Female,Offered
12497,0.63,141.0,2017-07-12,2399,Male,Offered
12500,29.0,76434.0,2021-06-02,2401,Male,Offered
12502,0.58,81.0,2019-03-19,2402,Male,Offered
12505,150.0,706507.0,2021-11-10,2403,Female,Offered
12513,77.0,213515.0,2021-08-06,2404,Male,Offered
12528,35.0,90961.0,2021-08-01,2405,Male,Offered
12554,195.99,660569.0,2021-09-14,2406,Male,Offered
12561,50.1,18352.0,2020-10-16,2407,Female,Offered
12584,214.0,708366.0,2021-10-02,2408,Male,Offered
12590,165.0,455938.0,2021-08-06,2409,Female,Offered
12596,4.25,5637.0,2021-01-10,2410,Male,Offered
12602,124.99,600992.0,2021-11-09,2411,Female,Offered
12604,0.13,91.0,2017-12-13,2412,Male,Offered
12605,30.0,82507.0,2021-04-30,2413,Female,Offered
12612,199.99,649194.0,2021-08-28,2414,Male,Offered
12622,114.44,431196.0,2021-09-02,2416,Male,Offered
12624,6.99,12139.0,2021-02-09,2417,Male,Offered
12630,146.0,472021.0,2022-01-08,2418,Female,Offered
12639,179.0,614140.0,2021-10-05,2420,Male,Offered
12648,65.7,184132.0,2021-08-05,2421,Male,Offered
12654,49.0,76047.0,2021-02-23,2423,Male,Offered
12671,325.0,932903.0,2021-05-20,2424,Zombie,Offered
12672,0.09,26.0,2017-11-01,2425,Female,Offered
12707,700.0,2160000.0,2021-08-26,2426,Female,Offered
12709,150.0,673931.0,2021-11-05,2427,Male,Offered
12724,300.0,1190000.0,2021-12-18,2429,Female,Offered
12734,95.0,299885.0,2021-08-10,2430,Male,Offered
12737,5.5,1936.0,2020-10-04,2433,Male,Offered
12755,39.67,83318.0,2021-04-03,2435,Male,Offered
12771,185.1,608835.0,2021-10-02,2438,Male,Offered
12800,123.99,403122.0,2021-08-28,2440,Male,Offered
12810,150.0,509346.0,2021-05-04,2441,Male,Offered
12815,0.0,0.0,2020-09-15,2442,Female,Offered
12821,16.5,32327.0,2021-02-20,2443,Male,Offered
12831,101.0,331901.0,2021-09-14,2444,Male,Offered
12836,0.75,139.0,2018-09-11,2445,Female,Offered
12838,85.0,343532.0,2021-12-10,2446,Male,Offered
12843,18.9,47285.0,2021-06-14,2447,Female,Offered
12844,0.11,89.0,2017-12-19,2448,Male,Offered
12894,171.0,551802.0,2021-08-28,2450,Male,Offered
12917,109.0,516947.0,2021-11-12,2451,Male,Offered
12947,122.0,465059.0,2022-01-02,2452,Male,Offered
12948,0.11,111.0,2018-01-06,2453,Male,Offered
12950,10.5,2667.0,2020-02-12,2455,Female,Offered
12951,0.39,79.0,2017-07-25,2456,Male,Offered
12963,72.5,175797.0,2022-01-25,2457,Male,Offered
12980,0.0,0.0,2021-08-31,2458,Male,Offered
12990,0.0,0.0,2021-02-14,2460,Ape,Offered
12993,172.0,774026.0,2021-11-25,2461,Female,Offered
12998,35.99,94906.0,2021-08-02,2462,Female,Offered
13009,650.0,2170000.0,2021-08-24,2464,Male,Offered
13011,0.12,82.0,2017-12-15,2466,Male,Offered
13012,0.42,85.0,2017-07-25,2467,Female,Offered
13013,0.0,0.0,2021-06-04,2468,Male,Offered
13043,26.75,57823.0,2021-07-09,2469,Male,Offered
13045,0.75,132.0,2020-01-19,2470,Male,Offered
13062,31.8,52142.0,2021-02-24,2471,Male,Offered
13063,0.32,123.0,2017-08-30,2472,Male,Offered
13080,450.0,1940000.0,2021-12-08,2473,Male,Offered
13084,18.75,41738.0,2021-06-29,2474,Male,Offered
13085,0.5,119.0,2017-07-09,2475,Female,Offered
13141,42.0,106732.0,2021-06-10,2476,Female,Offered
13143,1.0,190.0,2017-07-17,2477,Male,Offered
13147,2.5,335.0,2019-03-25,2478,Female,Offered
13149,495.0,1600000.0,2021-08-16,2479,Male,Offered
13173,105.0,408496.0,2021-09-03,2480,Male,Offered
13191,99.9,334134.0,2021-08-23,2481,Female,Offered
13193,0.5,109.0,2019-07-31,2482,Male,Offered
13210,42.99,108359.0,2021-08-04,2483,Male,Offered
13226,480.0,1080000.0,2021-04-19,2484,Zombie,Offered
13234,20.98,60312.0,2021-05-01,2486,Female,Offered
13238,48.99,119090.0,2021-04-21,2487,Female,Offered
13284,123.0,393139.0,2021-08-25,2488,Female,Offered
13290,22.6,35164.0,2021-03-06,2489,Male,Offered
13307,99.9,330908.0,2021-05-03,2490,Male,Offered
13308,0.14,112.0,2017-12-20,2492,Male,Offered
13317,69.0,171936.0,2021-08-04,2493,Male,Offered
13318,27.0,65432.0,2021-04-15,2497,Male,Offered
13339,67.95,210928.0,2022-01-19,2498,Male,Offered
13368,148.0,474387.0,2021-08-25,2499,Male,Offered
13389,59.99,189009.0,2021-08-11,2501,Male,Offered
13420,888.0,3050000.0,2021-10-05,2502,Female,Offered
13435,64.63,244897.0,2021-12-31,2503,Male,Offered
13439,5.1,8347.0,2021-02-05,2504,Male,Offered
13458,250.0,836170.0,2021-08-23,2505,Male,Offered
13466,888.0,2880000.0,2021-08-28,2506,Male,Offered
13469,0.28,84.0,2017-10-21,2508,Male,Offered
13470,420.0,1200000.0,2021-08-06,2509,Male,Offered
13492,65.45,266457.0,2021-12-26,2511,Male,Offered
13505,17.22,42863.0,2021-05-28,2513,Male,Offered
13508,25.99,44474.0,2021-03-23,2514,Female,Offered
13509,330.0,1060000.0,2021-08-26,2515,Female,Offered
13513,24.99,103180.0,2021-05-10,2517,Female,Offered
13526,139.9,435544.0,2022-01-11,2520,Male,Offered
13534,69.25,263915.0,2022-01-02,2521,Female,Offered
13541,59.5,186706.0,2022-01-19,2522,Male,Offered
13555,149.99,414461.0,2021-08-06,2523,Female,Offered
13585,62.4,207106.0,2022-01-06,2524,Male,Offered
13586,125.25,541151.0,2021-11-29,2525,Female,Offered
13589,146.0,473155.0,2021-08-28,2528,Male,Offered
13593,29.0,45266.0,2021-02-24,2529,Male,Offered
13595,89.95,218089.0,2022-01-25,2531,Female,Offered
13597,37.0,66860.0,2021-03-16,2532,Female,Offered
13598,96.0,422922.0,2021-11-29,2533,Female,Offered
13633,125.0,304772.0,2022-01-25,2534,Male,Offered
13636,0.72,119.0,2020-01-16,2535,Male,Offered
13637,28.5,50827.0,2021-03-17,2537,Male,Offered
13640,1.5,309.0,2020-05-27,2538,Male,Offered
13644,79.99,122645.0,2021-02-25,2539,Male,Offered
13655,150.0,515730.0,2021-05-04,2540,Female,Offered
13658,39.99,98678.0,2021-04-15,2541,Male,Offered
13676,138.0,485185.0,2021-09-18,2542,Male,Offered
13677,46.75,142420.0,2021-08-19,2543,Female,Offered
13686,300.0,955506.0,2021-08-30,2544,Female,Offered
13691,69.42,231985.0,2021-08-23,2546,Female,Offered
13692,26.5,78114.0,2021-05-02,2547,Male,Offered
13701,181.5,831620.0,2021-11-03,2548,Male,Offered
13702,81.0,156706.0,2021-02-18,2549,Female,Offered
13747,300.0,1200000.0,2021-12-11,2550,Male,Offered
13748,77.77,295699.0,2022-01-02,2551,Female,Offered
13749,92.29,296582.0,2021-08-26,2552,Female,Offered
13771,138.88,451796.0,2021-08-31,2553,Male,Offered
13772,0.12,121.0,2018-01-06,2554,Female,Offered
13775,248.88,1030000.0,2021-10-22,2555,Female,Offered
13782,3.0,1032.0,2020-09-25,2556,Male,Offered
13802,59.94,244870.0,2021-12-24,2557,Male,Offered
13810,125.0,397957.0,2021-08-30,2558,Female,Offered
13814,199.0,43696.0,2020-05-29,2560,Zombie,Offered
13815,0.59,120.0,2017-07-25,2562,Female,Offered
13816,0.32,49.0,2019-01-07,2563,Female,Offered
13819,140.0,505308.0,2021-09-16,2564,Male,Offered
13824,148.0,698593.0,2021-11-08,2565,Male,Offered
13827,425.0,1150000.0,2021-04-28,2566,Zombie,Offered
13829,9.69,10330.0,2021-01-13,2567,Male,Offered
13831,1.1,229.0,2020-05-22,2568,Male,Offered
13847,124.89,478395.0,2021-10-19,2569,Male,Offered
13863,48.88,73710.0,2021-02-25,2570,Male,Offered
13865,34.99,62377.0,2021-03-19,2571,Male,Offered
13907,189.0,742519.0,2021-09-04,2572,Male,Offered
13908,0.12,35.0,2017-06-29,2574,Male,Offered
13912,0.0,0.0,2021-09-15,2575,Male,Offered
13938,124.0,442881.0,2021-09-16,2577,Male,Offered
13962,129.99,616224.0,2021-11-11,2578,Female,Offered
13975,420.69,1360000.0,2021-08-28,2579,Male,Offered
13981,71.95,280609.0,2021-12-17,2580,Male,Offered
13999,10.0,13881.0,2021-01-30,2581,Male,Offered
14002,24.95,53529.0,2021-04-11,2582,Male,Offered
14014,108.98,354321.0,2021-08-28,2584,Male,Offered
14021,650.0,3060000.0,2021-11-08,2585,Male,Offered
14026,22.88,34147.0,2021-03-02,2586,Male,Offered
14030,29.9,73533.0,2021-07-31,2587,Male,Offered
14033,26.5,52026.0,2021-04-01,2588,Female,Offered
14042,13.0,20600.0,2021-02-07,2589,Female,Offered
14043,0.9,183.0,2017-07-25,2590,Male,Offered
14048,29.99,54834.0,2021-03-20,2591,Female,Offered
14054,35.0,50940.0,2021-02-26,2592,Male,Offered
14056,0.88,344.0,2020-08-28,2593,Male,Offered
14057,0.13,106.0,2017-12-19,2594,Female,Offered
14066,0.0,0.0,2021-07-30,2595,Male,Offered
14069,1.45,533.0,2020-08-02,2597,Male,Offered
14072,20.0,7295.0,2020-09-14,2598,Female,Offered
14081,142.99,468228.0,2021-08-29,2599,Male,Offered
14085,32.0,106103.0,2021-05-03,2600,Male,Offered
14086,0.48,182.0,2017-08-30,2602,Female,Offered
14089,0.74,122.0,2020-01-16,2603,Male,Offered
14094,31.0,56854.0,2021-02-17,2604,Male,Offered
14096,0.3,58.0,2017-07-19,2606,Male,Offered
14098,1.49,298.0,2020-05-15,2607,Male,Offered
14106,100.0,449055.0,2021-12-02,2608,Female,Offered
14119,109.95,270487.0,2022-01-26,2609,Male,Offered
14122,37.0,97493.0,2021-04-27,2610,Female,Offered
14128,37.0,97493.0,2021-04-27,2611,Male,Offered
14134,15.7,30480.0,2021-06-24,2612,Male,Offered
14150,114.99,524208.0,2021-11-14,2614,Male,Offered
14177,185.0,619108.0,2021-08-23,2616,Male,Offered
14194,269.0,1110000.0,2021-10-22,2619,Male,Offered
14201,0.79,584.0,2017-12-29,2621,Female,Offered
14204,1.0,1170.0,2018-01-29,2622,Female,Offered
14211,420.0,1420000.0,2021-10-02,2623,Female,Offered
14242,500.0,1640000.0,2021-08-20,2624,Female,Offered
14251,59.99,202555.0,2021-05-04,2626,Female,Offered
14252,64.0,193629.0,2022-01-10,2627,Female,Offered
14255,11.25,19914.0,2021-02-12,2628,Female,Offered
14266,19.99,41229.0,2021-07-09,2629,Female,Offered
14276,0.0,0.0,2021-04-15,2631,Male,Offered
14283,36.0,94394.0,2021-08-01,2632,Male,Offered
14293,53.99,96486.0,2021-03-11,2633,Male,Offered
14324,121.0,393401.0,2021-08-28,2634,Female,Offered
14344,79.35,256017.0,2021-08-26,2635,Male,Offered
14355,150.0,659390.0,2021-12-07,2636,Male,Offered
14376,127.95,310222.0,2022-01-25,2637,Male,Offered
14387,263.9,902897.0,2021-09-07,2639,Male,Offered
14389,0.37,76.0,2017-07-13,2640,Male,Offered
14422,150.0,606556.0,2021-12-16,2641,Male,Offered
14439,250.0,1020000.0,2021-05-15,2645,Female,Offered
14445,21.0,68959.0,2021-05-03,2647,Male,Offered
14453,48.35,149925.0,2021-08-10,2648,Male,Offered
14473,80.0,248579.0,2021-08-26,2652,Female,Offered
14487,100.0,437932.0,2021-12-09,2653,Male,Offered
14499,128.88,427785.0,2021-08-23,2654,Female,Offered
14502,0.15,120.0,2017-12-20,2655,Male,Offered
