,amount,amount_dols,date,id_cryptopunk,tipo,tr_type
3357,39.67,83342.0,2021-04-03,2435,Male,Sold
3360,54.5,135918.0,2021-08-03,2438,Male,Sold
3369,109.7,356662.0,2021-08-28,2440,Male,Sold
3371,1.18,349.0,2019-06-21,2441,Male,Sold
3372,0.11,48.0,2018-07-31,2442,Female,Sold
3375,16.9,33344.0,2021-02-20,2443,Male,Sold
3379,101.0,339814.0,2021-09-14,2444,Male,Sold
3381,0.75,205.0,2019-06-17,2445,Female,Sold
3382,85.0,342479.0,2021-12-11,2446,Male,Sold
3385,18.9,45107.0,2021-07-07,2447,Female,Sold
3386,0.11,83.0,2018-01-01,2448,Male,Sold
3394,129.99,421964.0,2021-08-28,2450,Male,Sold
3404,106.0,439709.0,2021-12-06,2451,Male,Sold
3409,130.0,491187.0,2021-09-02,2452,Male,Sold
3410,0.11,155.0,2018-01-13,2453,Male,Sold
3411,0.15,105.0,2017-12-13,2455,Female,Sold
3412,0.39,80.0,2017-07-29,2456,Male,Sold
3421,67.5,161847.0,2022-01-25,2457,Male,Sold
3429,120.0,387558.0,2021-08-30,2458,Male,Sold
3430,1.3,273.0,2020-05-20,2461,Female,Sold
3432,25.0,56925.0,2021-04-23,2462,Female,Sold
3435,140.0,367088.0,2021-08-01,2464,Male,Sold
3437,0.12,94.0,2017-12-18,2466,Male,Sold
3438,0.42,94.0,2017-08-03,2467,Female,Sold
3445,26.75,56550.0,2021-07-11,2469,Male,Sold
3446,0.75,151.0,2020-05-17,2470,Male,Sold
3452,13.99,26914.0,2021-02-18,2471,Male,Sold
3453,0.32,28.0,2018-12-13,2472,Male,Sold
3456,144.95,652447.0,2021-11-02,2473,Male,Sold
3459,18.75,41789.0,2021-06-29,2474,Male,Sold
3461,45.0,99089.0,2021-04-20,2475,Female,Sold
3467,28.3,50372.0,2021-03-22,2476,Female,Sold
3468,1.0,200.0,2020-05-14,2477,Male,Sold
3470,2.5,335.0,2019-03-25,2478,Female,Sold
3476,103.97,408516.0,2021-09-03,2480,Male,Sold
3486,99.9,323740.0,2021-08-27,2481,Female,Sold
3488,0.5,77.0,2019-11-29,2482,Male,Sold
3495,42.99,116134.0,2021-08-05,2483,Male,Sold
3499,480.0,1080000.0,2021-04-19,2484,Zombie,Sold
3503,20.98,61842.0,2021-05-02,2486,Female,Sold
3507,123.0,398599.0,2021-08-27,2488,Female,Sold
3509,22.6,40635.0,2021-03-11,2489,Male,Sold
3514,5.07,6019.0,2021-01-07,2490,Male,Sold
3515,0.14,106.0,2018-01-01,2492,Male,Sold
3517,16.25,45199.0,2021-06-02,2493,Male,Sold
3518,27.0,59301.0,2021-04-23,2497,Male,Sold
3521,67.95,219087.0,2022-01-20,2498,Male,Sold
3523,148.0,471168.0,2021-08-25,2499,Male,Sold
3531,59.48,188709.0,2021-08-11,2501,Male,Sold
3537,75.0,202004.0,2021-08-04,2502,Female,Sold
3542,64.63,245434.0,2021-12-31,2503,Male,Sold
3544,5.0,8989.0,2021-02-09,2504,Male,Sold
3546,25.52,57295.0,2021-07-05,2505,Male,Sold
3548,20.5,83367.0,2021-05-11,2506,Male,Sold
3549,0.26,78.0,2017-10-21,2508,Male,Sold
3560,68.45,278586.0,2021-12-26,2511,Male,Sold
3562,17.22,43095.0,2021-05-29,2513,Male,Sold
3563,25.99,53722.0,2021-04-08,2514,Female,Sold
3564,24.99,61023.0,2021-07-30,2517,Female,Sold
3565,20.5,36318.0,2021-03-22,2520,Male,Sold
3566,44.0,133280.0,2021-08-18,2521,Female,Sold
3572,59.5,186706.0,2022-01-19,2522,Male,Sold
3575,200.0,647088.0,2021-08-20,2523,Female,Sold
3582,62.4,214175.0,2022-01-06,2524,Male,Sold
3583,0.41,101.0,2017-07-08,2526,Female,Sold
3585,146.0,478114.0,2021-08-29,2528,Male,Sold
3588,29.0,71397.0,2021-07-31,2529,Male,Sold
3590,84.0,204807.0,2022-01-25,2531,Female,Sold
3591,96.0,388069.0,2021-12-25,2533,Female,Sold
3597,125.0,308401.0,2022-01-25,2534,Male,Sold
3600,0.72,145.0,2020-05-17,2535,Male,Sold
3602,28.6,46328.0,2021-03-26,2537,Male,Sold
3603,1.5,550.0,2020-09-11,2538,Male,Sold
3606,79.99,195404.0,2021-07-31,2539,Male,Sold
3608,125.0,442438.0,2021-05-08,2540,Female,Sold
3610,39.99,104856.0,2021-08-01,2541,Male,Sold
3618,96.99,352416.0,2021-09-16,2542,Male,Sold
3619,46.75,147768.0,2021-08-19,2543,Female,Sold
3622,84.0,278817.0,2021-08-23,2544,Female,Sold
3625,69.42,232188.0,2021-08-23,2546,Female,Sold
3626,26.5,64710.0,2021-07-30,2547,Male,Sold
3628,180.0,815404.0,2021-11-03,2548,Male,Sold
3629,81.0,155401.0,2021-02-22,2549,Female,Sold
3634,200.0,539854.0,2021-08-05,2550,Male,Sold
3635,77.77,296003.0,2022-01-03,2551,Female,Sold
3636,92.29,288688.0,2021-08-27,2552,Female,Sold
3639,122.22,413573.0,2021-08-31,2553,Male,Sold
3640,0.1,115.0,2018-01-20,2554,Female,Sold
3641,151.0,586863.0,2021-10-17,2555,Female,Sold
3646,3.0,1081.0,2020-09-27,2556,Male,Sold
3656,54.0,221739.0,2021-12-24,2557,Male,Sold
3659,125.0,394703.0,2021-08-30,2558,Female,Sold
3660,1.6,987.0,2018-04-20,2560,Zombie,Sold
3661,0.59,51.0,2018-12-13,2562,Female,Sold
3662,0.32,39.0,2019-02-14,2563,Female,Sold
3663,0.26,34.0,2018-12-23,2564,Male,Sold
3666,103.0,290804.0,2021-09-28,2565,Male,Sold
3667,7.5,8270.0,2021-01-13,2567,Male,Sold
3669,1.1,225.0,2020-05-25,2568,Male,Sold
3671,124.89,524556.0,2021-10-21,2569,Male,Sold
3675,48.88,94232.0,2021-03-14,2570,Male,Sold
3676,34.99,62377.0,2021-03-19,2571,Male,Sold
3682,179.0,703232.0,2021-09-04,2572,Male,Sold
3683,0.12,35.0,2017-06-29,2574,Male,Sold
3689,0.0,0.0,2021-09-15,2575,Male,Sold
3690,0.31,76.0,2017-07-08,2576,Male,Sold
3696,124.0,349704.0,2021-09-28,2577,Male,Sold
3697,20.05,37595.0,2021-02-22,2578,Female,Sold
3699,4.0,1550.0,2020-09-13,2579,Male,Sold
3702,69.0,277320.0,2021-12-13,2580,Male,Sold
3709,10.0,15394.0,2021-02-03,2581,Male,Sold
3711,24.95,54000.0,2021-04-13,2582,Male,Sold
3719,143.99,471502.0,2021-08-29,2584,Male,Sold
3724,22.88,35681.0,2021-03-04,2586,Male,Sold
3726,27.77,67898.0,2021-07-31,2587,Male,Sold
3728,26.5,52808.0,2021-04-08,2588,Female,Sold
3732,12.0,20563.0,2021-02-10,2589,Female,Sold
3733,0.9,221.0,2019-05-23,2590,Male,Sold
3735,29.99,54960.0,2021-03-20,2591,Female,Sold
3738,35.0,51264.0,2021-02-27,2592,Male,Sold
3740,3.1,1194.0,2020-09-18,2593,Male,Sold
3742,19.84,27635.0,2021-02-28,2594,Female,Sold
3747,0.0,0.0,2021-07-30,2595,Male,Sold
3751,2.29,792.0,2020-09-24,2597,Male,Sold
3753,1.7,620.0,2020-09-14,2598,Female,Sold
3759,142.99,468228.0,2021-08-29,2599,Male,Sold
3760,0.15,51.0,2017-10-14,2602,Female,Sold
3763,0.74,144.0,2020-05-16,2603,Male,Sold
3764,0.3,69.0,2017-07-22,2604,Male,Sold
3765,33.0,56811.0,2021-02-05,2605,Female,Sold
3766,0.3,65.0,2017-07-21,2606,Male,Sold
3768,1.49,301.0,2020-05-25,2607,Male,Sold
3772,100.0,246009.0,2022-01-26,2609,Male,Sold
3774,15.7,28387.0,2021-06-25,2612,Male,Sold
3777,50.0,132080.0,2021-08-05,2614,Male,Sold
3781,210.0,692584.0,2021-08-24,2616,Male,Sold
3786,240.0,747799.0,2021-08-27,2619,Male,Sold
3788,0.79,597.0,2018-01-01,2621,Female,Sold
3789,0.26,156.0,2018-03-16,2622,Female,Sold
3793,64.0,156277.0,2021-07-30,2624,Female,Sold
3795,50.0,164327.0,2021-05-04,2626,Female,Sold
3796,64.0,193629.0,2022-01-10,2627,Female,Sold
3797,10.0,18282.0,2021-02-12,2628,Female,Sold
3805,0.0,0.0,2021-07-09,2629,Female,Sold
3809,15.99,32179.0,2021-04-04,2631,Male,Sold
3812,33.69,85926.0,2021-08-01,2632,Male,Sold
3815,53.99,96595.0,2021-03-11,2633,Male,Sold
3822,114.49,372236.0,2021-08-28,2634,Female,Sold
3830,79.35,247559.0,2021-08-27,2635,Male,Sold
3835,98.89,309398.0,2021-08-27,2636,Male,Sold
3838,100.0,333845.0,2021-08-24,2637,Male,Sold
3840,145.0,465383.0,2021-08-25,2639,Male,Sold
3842,0.37,76.0,2017-07-13,2640,Male,Sold
3847,120.0,466072.0,2021-12-18,2641,Male,Sold
3849,42.0,149760.0,2021-05-08,2645,Female,Sold
3852,21.0,45275.0,2021-06-29,2647,Male,Sold
3857,48.35,153397.0,2021-08-11,2648,Male,Sold
3862,80.0,247702.0,2021-08-27,2652,Female,Sold
3866,56.4,167159.0,2021-08-07,2653,Male,Sold
3872,128.88,409626.0,2021-08-24,2654,Female,Sold
3873,0.15,189.0,2018-01-12,2655,Male,Sold
3874,127.0,412258.0,2021-08-28,2656,Male,Sold
3878,10.44,18297.0,2021-02-17,2659,Female,Sold
3883,3.75,1285.0,2020-09-22,2660,Female,Sold
3890,68.8,230386.0,2021-08-23,2661,Male,Sold
3891,0.65,165.0,2020-02-16,2663,Male,Sold
3892,30.0,61916.0,2021-04-08,2665,Male,Sold
3895,2.19,717.0,2020-09-24,2666,Male,Sold
3896,0.66,131.0,2020-05-14,2667,Male,Sold
3899,4.97,6729.0,2021-01-30,2668,Male,Sold
3905,51.9,169164.0,2021-08-21,2669,Male,Sold
3908,0.74,201.0,2020-02-23,2670,Male,Sold
3911,0.73,142.0,2020-05-16,2671,Male,Sold
3918,80.4,369167.0,2021-12-03,2672,Male,Sold
3925,21.95,31947.0,2021-02-26,2673,Male,Sold
3929,96.69,313657.0,2021-08-28,2674,Male,Sold
3930,60.0,244993.0,2021-12-24,2675,Female,Sold
3938,10.0,18522.0,2021-02-17,2677,Male,Sold
3941,70.0,177109.0,2022-01-23,2679,Male,Sold
3944,900.0,3070000.0,2022-01-06,2681,Zombie,Sold
3947,80.0,276474.0,2021-09-08,2683,Male,Sold
3952,84.4,264063.0,2021-08-27,2684,Male,Sold
3953,24.69,60094.0,2021-06-11,2685,Male,Sold
3956,72.0,175533.0,2022-01-25,2686,Female,Sold
3963,124.95,404992.0,2021-08-28,2688,Male,Sold
3966,79.95,255719.0,2022-01-08,2689,Male,Sold
3967,0.16,51.0,2017-11-09,2690,Female,Sold
3968,6.97,2545.0,2020-09-28,2691,Male,Sold
3969,0.3,32.0,2019-02-01,2693,Male,Sold
3970,0.24,63.0,2017-07-05,2694,Male,Sold
3975,9.88,17308.0,2021-02-15,2695,Male,Sold
3976,24.99,61023.0,2021-07-30,2697,Female,Sold
3978,2.0,407.0,2017-07-25,2698,Female,Sold
3982,23.95,56238.0,2021-07-30,2699,Male,Sold
3984,5.0,6299.0,2021-01-23,2702,Male,Sold
3986,100.0,412562.0,2021-10-25,2707,Female,Sold
3987,1.5,527.0,2017-09-02,2708,Zombie,Sold
3988,0.25,21.0,2018-12-16,2709,Male,Sold
3989,26.99,65906.0,2021-07-30,2710,Female,Sold
3990,1.0,276.0,2017-07-03,2711,Ape,Sold
3991,27.99,82395.0,2021-05-01,2712,Female,Sold
3997,109.9,345260.0,2021-08-27,2713,Female,Sold
4004,24.88,60754.0,2021-07-30,2714,Female,Sold
4008,116.69,565636.0,2021-11-10,2715,Male,Sold
4009,24.0,39706.0,2021-03-07,2716,Female,Sold
4012,40.0,100330.0,2021-08-03,2719,Male,Sold
4015,0.24,20.0,2018-12-16,2720,Male,Sold
4020,63.0,198848.0,2022-01-19,2721,Female,Sold
4021,0.35,94.0,2017-07-04,2722,Male,Sold
4022,65.0,165772.0,2021-08-03,2723,Female,Sold
4026,0.0,0.0,2021-07-09,2724,Male,Sold
4028,140.0,591536.0,2021-11-28,2726,Male,Sold
4029,27.27,66590.0,2021-07-30,2727,Male,Sold
4034,115.95,438209.0,2021-10-14,2728,Male,Sold
4037,2.0,419.0,2020-05-17,2729,Male,Sold
4040,45.0,93685.0,2021-04-09,2730,Female,Sold
4041,0.15,51.0,2017-10-14,2731,Female,Sold
4043,5.5,1946.0,2020-09-29,2732,Male,Sold
4048,0.0,0.0,2021-09-15,2733,Male,Sold
4051,129.99,448467.0,2021-10-05,2735,Female,Sold
4052,30.0,58580.0,2021-02-21,2736,Female,Sold
4059,21.99,50642.0,2021-04-14,2738,Male,Sold
4062,6.75,11814.0,2021-02-09,2739,Male,Sold
4063,1.5,179.0,2019-01-22,2740,Female,Sold
4064,10.0,3782.0,2020-10-15,2742,Female,Sold
4067,0.01,0.0,2021-08-15,2743,Female,Sold
4073,19.99,38480.0,2021-02-21,2744,Male,Sold
4075,33.5,83283.0,2021-04-17,2745,Male,Sold
4077,0.3,55.0,2018-11-14,2746,Male,Sold
4079,128.0,372991.0,2021-09-29,2749,Male,Sold
4082,0.7,142.0,2020-05-14,2750,Male,Sold
4088,20.0,34693.0,2021-03-08,2752,Male,Sold
4091,51.0,97303.0,2021-06-22,2753,Male,Sold
4092,0.44,61.0,2019-03-28,2754,Female,Sold
4098,14.88,28977.0,2021-02-20,2758,Male,Sold
4099,0.5,142.0,2017-09-19,2759,Female,Sold
4104,6.5,1402.0,2020-05-18,2760,Female,Sold
4107,0.69,120.0,2019-05-06,2761,Female,Sold
4116,56.99,189971.0,2021-08-23,2762,Male,Sold
4117,0.2,57.0,2017-09-24,2763,Male,Sold
4118,0.5,98.0,2019-05-13,2764,Male,Sold
4119,0.29,41.0,2018-12-30,2765,Male,Sold
4121,0.9,263.0,2017-11-07,2766,Male,Sold
4125,125.0,405492.0,2021-08-28,2767,Male,Sold
4127,0.75,191.0,2019-05-21,2768,Male,Sold
4129,4.25,1598.0,2020-10-18,2769,Male,Sold
4136,30.0,62704.0,2021-04-10,2770,Male,Sold
4143,21.7,38504.0,2021-03-12,2771,Male,Sold
4146,21.99,45261.0,2021-07-23,2772,Female,Sold
4152,79.95,313750.0,2021-12-04,2773,Male,Sold
4156,84.5,271323.0,2021-08-24,2774,Male,Sold
4159,61.99,253118.0,2021-12-24,2776,Male,Sold
4164,0.8,329.0,2020-09-03,2777,Male,Sold
4166,150.0,479580.0,2021-08-29,2778,Male,Sold
4167,0.31,69.0,2017-07-18,2779,Male,Sold
4169,100.0,460147.0,2021-11-07,2780,Male,Sold
4171,100.0,190930.0,2021-03-13,2781,Female,Sold
4174,22.98,55634.0,2021-07-30,2782,Female,Sold
4175,0.14,15.0,2018-11-27,2783,Male,Sold
4183,21.98,42158.0,2021-02-22,2785,Male,Sold
4184,0.14,15.0,2018-11-27,2786,Male,Sold
4188,21.0,37005.0,2021-07-20,2787,Female,Sold
4194,5.8,8039.0,2021-01-30,2788,Male,Sold
4197,5.0,2045.0,2020-10-25,2789,Male,Sold
4202,69.27,231484.0,2021-08-23,2790,Male,Sold
4207,0.0,0.0,2021-07-21,2791,Male,Sold
4208,0.15,57.0,2018-04-04,2792,Female,Sold
4212,88.9,281257.0,2021-08-09,2795,Female,Sold
4213,103.0,468340.0,2021-11-07,2799,Female,Sold
4215,0.35,93.0,2017-07-05,2801,Male,Sold
4216,0.36,43.0,2019-01-22,2803,Male,Sold
4217,7.0,2458.0,2020-09-26,2804,Male,Sold
4224,91.02,287805.0,2021-08-27,2805,Male,Sold
4227,133.69,415448.0,2021-09-27,2806,Male,Sold
4228,0.3,342.0,2018-01-11,2807,Female,Sold
4230,0.18,55.0,2017-08-12,2808,Female,Sold
4231,0.3,58.0,2017-07-19,2809,Male,Sold
4232,30.0,73936.0,2021-07-31,2810,Male,Sold
4234,26.9,57762.0,2021-07-12,2816,Female,Sold
4240,16.0,39525.0,2021-06-11,2817,Female,Sold
4241,0.15,63.0,2017-12-06,2818,Male,Sold
4244,23.0,44938.0,2021-02-21,2819,Male,Sold
4246,119.99,312390.0,2021-08-05,2820,Male,Sold
4247,24.0,58605.0,2021-07-30,2822,Female,Sold
4248,0.5,103.0,2017-07-13,2823,Male,Sold
4258,146.88,473616.0,2021-08-28,2824,Male,Sold
4265,110.0,331223.0,2021-09-21,2825,Male,Sold
4267,3.75,2191.0,2020-12-14,2826,Female,Sold
4268,0.12,52.0,2018-07-31,2827,Male,Sold
4269,43.0,89768.0,2021-04-20,2828,Female,Sold
4271,101.0,475528.0,2021-11-10,2829,Female,Sold
4272,0.15,31.0,2018-10-23,2830,Male,Sold
4274,7.0,2661.0,2020-10-21,2831,Female,Sold
4287,142.69,456298.0,2021-08-29,2832,Female,Sold
4290,69.8,179304.0,2021-08-02,2833,Male,Sold
4296,143.9,465734.0,2021-10-01,2834,Male,Sold
4299,25.99,57714.0,2021-06-29,2835,Male,Sold
4300,0.12,83.0,2017-12-14,2837,Female,Sold
4301,0.13,111.0,2018-02-28,2838,Male,Sold
4302,0.61,125.0,2020-05-04,2840,Male,Sold
4303,0.14,16.0,2018-11-29,2842,Male,Sold
4304,38.5,54335.0,2021-02-02,2844,Female,Sold
4311,25.0,54283.0,2021-04-10,2845,Male,Sold
4312,0.14,24.0,2018-11-17,2846,Female,Sold
4315,72.0,293034.0,2021-12-26,2848,Male,Sold
4316,0.14,27.0,2018-11-03,2849,Female,Sold
4320,46.99,130487.0,2021-08-06,2850,Female,Sold
4321,0.1,60.0,2018-06-08,2851,Male,Sold
4323,30.0,54538.0,2021-03-12,2852,Female,Sold
4327,124.95,487292.0,2021-09-07,2853,Male,Sold
4328,0.4,70.0,2019-04-20,2854,Male,Sold
4331,21.4,41020.0,2021-02-22,2855,Male,Sold
4339,27.0,51800.0,2021-02-22,2856,Male,Sold
4340,1.49,366.0,2017-07-08,2857,Female,Sold
4350,92.0,348053.0,2021-09-02,2860,Female,Sold
4355,24.5,44164.0,2021-02-22,2862,Male,Sold
4365,96.9,410369.0,2021-11-18,2863,Male,Sold
4368,16.0,42353.0,2021-05-24,2864,Male,Sold
4369,0.3,26.0,2018-12-16,2865,Male,Sold
4370,17.0,34038.0,2021-04-02,2866,Male,Sold
4372,0.5,124.0,2018-09-21,2867,Female,Sold
4373,0.85,337.0,2020-08-23,2868,Male,Sold
4379,21.0,72202.0,2021-05-04,2870,Male,Sold
4381,50.0,152320.0,2021-08-19,2871,Male,Sold
4383,0.55,96.0,2019-09-27,2872,Male,Sold
4388,123.0,377301.0,2021-08-07,2873,Male,Sold
4389,0.05,29.0,2018-06-01,2874,Male,Sold
4392,5.94,2122.0,2020-09-30,2875,Male,Sold
4396,106.25,395104.0,2021-10-17,2876,Female,Sold
4398,3.0,1126.0,2020-09-15,2877,Male,Sold
4402,24.25,67724.0,2021-04-29,2878,Male,Sold
4404,25.0,53136.0,2021-04-19,2879,Male,Sold
4410,21.99,47152.0,2021-04-10,2880,Male,Sold
4417,5.5,3495.0,2020-12-26,2881,Male,Sold
4422,99.85,275823.0,2021-08-06,2883,Male,Sold
4423,0.3,139.0,2017-11-25,2884,Female,Sold
4424,120.0,293142.0,2021-07-31,2886,Male,Sold
4428,20.0,34747.0,2021-02-11,2887,Male,Sold
4435,99.9,375140.0,2021-10-19,2888,Female,Sold
4436,81.0,146979.0,2021-03-08,2889,Female,Sold
4438,605.0,761889.0,2021-01-23,2890,Alien,Sold
4442,140.0,362201.0,2021-08-03,2892,Male,Sold
4444,141.0,287647.0,2021-07-12,2895,Male,Sold
4445,0.15,57.0,2018-04-04,2896,Female,Sold
4446,0.2,59.0,2017-06-29,2897,Male,Sold
4453,68.0,164885.0,2022-01-25,2898,Male,Sold
4455,33.69,62177.0,2021-02-14,2904,Female,Sold
4461,63.0,249981.0,2021-12-06,2905,Female,Sold
4466,0.0,0.0,2021-08-23,2906,Male,Sold
4484,0.0,0.0,2022-01-03,2907,Male,Sold
4485,125.0,443142.0,2021-09-01,2908,Male,Sold
4486,160.0,394160.0,2021-08-03,2909,Female,Sold
4488,150.0,486735.0,2021-08-28,2911,Male,Sold
4489,0.5,103.0,2017-07-13,2912,Male,Sold
4491,69.42,232686.0,2021-08-23,2913,Male,Sold
4497,58.9,183750.0,2021-08-08,2914,Female,Sold
4500,115.0,373305.0,2021-08-28,2915,Female,Sold
4506,72.0,239375.0,2021-08-23,2916,Male,Sold
4508,0.18,55.0,2017-08-12,2917,Female,Sold
4509,34.0,54731.0,2021-03-03,2918,Female,Sold
4510,1.75,385.0,2020-05-29,2919,Female,Sold
4519,112.9,321129.0,2021-09-29,2920,Female,Sold
4525,120.69,517944.0,2021-10-30,2921,Male,Sold
4528,150.0,71403.0,2020-11-13,2924,Ape,Sold
4529,16.5,34909.0,2021-04-05,2925,Male,Sold
4530,7.45,13538.0,2021-02-13,2926,Male,Sold
4532,7.0,2373.0,2020-10-07,2927,Male,Sold
4533,6.5,6757.0,2021-01-05,2928,Male,Sold
4536,4.85,5232.0,2021-01-12,2929,Male,Sold
4539,39.99,102567.0,2021-08-01,2930,Male,Sold
4540,25.0,103233.0,2021-05-14,2931,Male,Sold
4543,99.98,332398.0,2021-08-23,2932,Male,Sold
4544,80.0,268242.0,2021-08-24,2933,Male,Sold
4547,49.2,154939.0,2021-08-08,2934,Male,Sold
4548,1.0,143.0,2019-03-30,2935,Male,Sold
4551,104.95,424562.0,2021-11-19,2936,Male,Sold
4566,22.22,42502.0,2021-03-13,2937,Female,Sold
4567,1.58,381.0,2017-07-07,2938,Zombie,Sold
4578,64.21,181452.0,2021-08-05,2939,Male,Sold
4579,0.41,84.0,2017-07-10,2940,Female,Sold
4580,0.35,48.0,2019-03-24,2941,Female,Sold
4589,26.0,37763.0,2021-02-23,2942,Male,Sold
4590,1.19,242.0,2020-05-22,2943,Female,Sold
4598,14.75,29011.0,2021-02-19,2944,Male,Sold
4599,0.06,28.0,2017-11-26,2945,Female,Sold
4601,16.5,44561.0,2021-06-02,2946,Female,Sold
4609,14.0,27463.0,2021-02-20,2947,Male,Sold
4614,89.95,362330.0,2021-12-21,2948,Male,Sold
4616,12.12,4454.0,2020-10-17,2949,Male,Sold
4618,85.0,175541.0,2021-06-28,2950,Female,Sold
4619,0.25,98.0,2017-09-01,2952,Male,Sold
4626,150.0,629101.0,2021-11-22,2953,Male,Sold
4632,28.5,70166.0,2021-07-31,2956,Male,Sold
4633,0.55,137.0,2019-06-03,2957,Male,Sold
4636,27.0,65931.0,2021-07-30,2959,Male,Sold
4637,17.0,30857.0,2021-02-13,2960,Female,Sold
4640,17.1,44108.0,2021-05-25,2961,Male,Sold
4643,17.99,35665.0,2021-04-08,2963,Female,Sold
4646,374.0,1500000.0,2021-12-13,2964,Male,Sold
4650,29.7,73196.0,2021-07-31,2965,Male,Sold
4652,0.2,38.0,2018-10-11,2966,Female,Sold
4653,2.25,1561.0,2017-12-14,2967,Zombie,Sold
4656,6.0,2252.0,2020-10-19,2968,Female,Sold
4659,88.0,275138.0,2021-08-27,2969,Female,Sold
4665,9.72,17826.0,2021-02-17,2970,Male,Sold
4669,24.5,43730.0,2021-03-12,2971,Male,Sold
4670,1.2,242.0,2020-05-22,2972,Female,Sold
4674,27.2,42214.0,2021-02-23,2975,Male,Sold
4688,135.0,394647.0,2021-09-25,2976,Male,Sold
4689,0.15,57.0,2018-04-04,2977,Female,Sold
4693,56.0,145225.0,2021-08-01,2978,Female,Sold
4703,98.98,318425.0,2021-09-11,2979,Male,Sold
4707,146.2,574240.0,2021-09-04,2980,Male,Sold
4711,88.0,212359.0,2022-01-25,2981,Female,Sold
4714,12.55,4356.0,2020-10-03,2982,Male,Sold
4715,0.42,95.0,2017-07-18,2983,Male,Sold
4718,10.5,19324.0,2021-02-14,2984,Female,Sold
4725,20.49,43852.0,2021-04-13,2986,Male,Sold
4726,0.12,14.0,2018-11-26,2987,Male,Sold
4736,62.49,195028.0,2022-01-19,2989,Male,Sold
4740,100.42,312100.0,2021-08-27,2990,Male,Sold
4741,0.07,32.0,2017-12-03,2991,Male,Sold
4744,27.0,65931.0,2021-07-30,2994,Female,Sold
4746,2.0,401.0,2020-05-16,2995,Male,Sold
4754,124.5,409791.0,2021-10-02,2996,Male,Sold
4757,55.0,150088.0,2021-04-28,2997,Female,Sold
4767,2.45,848.0,2020-09-24,2998,Male,Sold
4774,20.48,32643.0,2021-03-24,2999,Male,Sold
4777,13.85,26554.0,2021-02-20,3000,Male,Sold
4779,80.0,193965.0,2022-01-25,3001,Male,Sold
4782,0.2,41.0,2018-11-13,3002,Female,Sold
4785,25.49,62244.0,2021-07-30,3003,Male,Sold
4787,24.5,67830.0,2021-04-30,3004,Female,Sold
4789,60.0,142138.0,2021-07-07,3007,Male,Sold
4794,22.0,41974.0,2021-06-22,3008,Female,Sold
4796,68.0,131514.0,2021-07-13,3009,Male,Sold
4802,24.0,63502.0,2021-04-27,3010,Male,Sold
4806,667.0,1760000.0,2021-04-27,3011,Male,Sold
4807,79.69,321575.0,2021-12-12,3012,Male,Sold
4809,0.99,329.0,2020-07-31,3013,Male,Sold
4813,120.0,320918.0,2021-08-04,3015,Female,Sold
4815,25.99,44549.0,2021-03-24,3018,Male,Sold
4818,27.5,62966.0,2021-07-29,3020,Male,Sold
4823,89.95,369244.0,2021-12-24,3021,Male,Sold
4825,310.0,1020000.0,2021-08-29,3022,Male,Sold
4826,1.4,524.0,2020-09-11,3023,Male,Sold
4827,35.0,73091.0,2021-07-10,3024,Male,Sold
4828,23.99,36571.0,2021-03-04,3025,Female,Sold
4829,130.0,435742.0,2021-08-23,3027,Male,Sold
4832,15.0,20230.0,2021-01-30,3028,Male,Sold
4835,41.5,104865.0,2021-08-04,3029,Female,Sold
4840,90.0,274042.0,2021-09-20,3030,Female,Sold
4847,22.9,39976.0,2021-03-12,3033,Male,Sold
4849,4.25,1549.0,2020-10-09,3034,Female,Sold
4850,0.12,83.0,2017-12-14,3037,Female,Sold
4852,8.99,3280.0,2020-09-28,3039,Male,Sold
4853,0.1,85.0,2018-02-23,3040,Male,Sold
4856,75.0,271582.0,2021-12-29,3041,Male,Sold
4860,14.0,26682.0,2021-02-18,3042,Female,Sold
4864,18.0,35269.0,2021-02-21,3044,Female,Sold
4865,0.33,91.0,2017-07-03,3045,Male,Sold
4867,127.77,559578.0,2021-11-20,3046,Male,Sold
4869,5.5,1911.0,2020-10-03,3047,Male,Sold
4873,26.0,59826.0,2021-04-13,3048,Male,Sold
4877,250.0,648740.0,2022-01-26,3049,Male,Sold
4881,29.5,74721.0,2021-07-31,3050,Female,Sold
4884,81.0,198726.0,2022-01-25,3051,Female,Sold
4887,86.0,352173.0,2021-12-27,3052,Male,Sold
4892,136.95,392759.0,2021-09-29,3054,Male,Sold
4899,111.11,499792.0,2021-11-26,3056,Male,Sold
4901,24.5,57038.0,2021-04-23,3059,Female,Sold
4903,25.0,8524.0,2020-10-07,3060,Female,Sold
4905,0.05,46.0,2018-02-02,3062,Male,Sold
4908,100.0,321120.0,2021-08-12,3064,Male,Sold
4912,0.0,0.0,2021-07-30,3067,Male,Sold
4913,0.33,49.0,2019-02-22,3069,Male,Sold
4914,0.15,31.0,2018-10-23,3070,Male,Sold
4915,0.35,48.0,2019-03-15,3072,Male,Sold
4917,5.5,4050.0,2021-01-01,3073,Male,Sold
4918,8.0,5852.0,2020-12-30,3074,Male,Sold
4920,0.79,112.0,2020-01-06,3075,Male,Sold
4921,54.0,111373.0,2021-04-09,3077,Male,Sold
4929,67.95,224351.0,2022-01-14,3080,Male,Sold
4938,29.5,67687.0,2021-07-28,3081,Male,Sold
4941,0.0,0.0,2021-07-30,3082,Female,Sold
